N(MN0:GM),N(MN0:VTH),N(MN0:CGD),N(MN0:CGS),N(MN0:GDS),I(VD),VG
1.75494838e-07,6.86365764e-01,-2.87805902e-16,-4.37394965e-16,1.00782992e-09,-6.84211849e-09,4.19000000e-01
1.79984443e-07,6.86365764e-01,-2.88109119e-16,-4.37446404e-16,1.03374108e-09,-7.01984882e-09,4.20000000e-01
1.84586312e-07,6.86365764e-01,-2.88413476e-16,-4.37497574e-16,1.06030475e-09,-7.20212466e-09,4.21000000e-01
1.89303160e-07,6.86365764e-01,-2.88718973e-16,-4.37548476e-16,1.08753685e-09,-7.38905963e-09,4.22000000e-01
1.94137763e-07,6.86365764e-01,-2.89025610e-16,-4.37599112e-16,1.11545369e-09,-7.58077009e-09,4.23000000e-01
1.99092962e-07,6.86365764e-01,-2.89333386e-16,-4.37649484e-16,1.14407196e-09,-7.77737520e-09,4.24000000e-01
2.04171662e-07,6.86365764e-01,-2.89642302e-16,-4.37699593e-16,1.17340872e-09,-7.97899702e-09,4.25000000e-01
2.09376836e-07,6.86365764e-01,-2.89952357e-16,-4.37749440e-16,1.20348144e-09,-8.18576052e-09,4.26000000e-01
2.14711524e-07,6.86365764e-01,-2.90263550e-16,-4.37799028e-16,1.23430801e-09,-8.39779369e-09,4.27000000e-01
2.20178836e-07,6.86365764e-01,-2.90575882e-16,-4.37848358e-16,1.26590669e-09,-8.61522760e-09,4.28000000e-01
2.25781952e-07,6.86365764e-01,-2.90889351e-16,-4.37897432e-16,1.29829620e-09,-8.83819644e-09,4.29000000e-01
2.31524125e-07,6.86365764e-01,-2.91203956e-16,-4.37946251e-16,1.33149568e-09,-9.06683766e-09,4.30000000e-01
2.37408681e-07,6.86365764e-01,-2.91519697e-16,-4.37994817e-16,1.36552470e-09,-9.30129195e-09,4.31000000e-01
2.43439022e-07,6.86365764e-01,-2.91836573e-16,-4.38043131e-16,1.40040330e-09,-9.54170340e-09,4.32000000e-01
2.49618628e-07,6.86365764e-01,-2.92154583e-16,-4.38091195e-16,1.43615197e-09,-9.78821953e-09,4.33000000e-01
2.55951056e-07,6.86365764e-01,-2.92473726e-16,-4.38139010e-16,1.47279166e-09,-1.00409914e-08,4.34000000e-01
2.62439943e-07,6.86365764e-01,-2.92794000e-16,-4.38186578e-16,1.51034382e-09,-1.03001736e-08,4.35000000e-01
2.69089009e-07,6.86365764e-01,-2.93115404e-16,-4.38233900e-16,1.54883035e-09,-1.05659244e-08,4.36000000e-01
2.75902058e-07,6.86365764e-01,-2.93437937e-16,-4.38280979e-16,1.58827370e-09,-1.08384060e-08,4.37000000e-01
2.82882978e-07,6.86365764e-01,-2.93761598e-16,-4.38327814e-16,1.62869680e-09,-1.11177842e-08,4.38000000e-01
2.90035744e-07,6.86365764e-01,-2.94086384e-16,-4.38374409e-16,1.67012309e-09,-1.14042289e-08,4.39000000e-01
2.97364421e-07,6.86365764e-01,-2.94412294e-16,-4.38420764e-16,1.71257658e-09,-1.16979140e-08,4.40000000e-01
3.04873165e-07,6.86365764e-01,-2.94739326e-16,-4.38466881e-16,1.75608179e-09,-1.19990175e-08,4.41000000e-01
3.12566222e-07,6.86365764e-01,-2.95067478e-16,-4.38512761e-16,1.80066380e-09,-1.23077215e-08,4.42000000e-01
3.20447936e-07,6.86365764e-01,-2.95396748e-16,-4.38558405e-16,1.84634826e-09,-1.26242125e-08,4.43000000e-01
3.28522744e-07,6.86365764e-01,-2.95727134e-16,-4.38603816e-16,1.89316139e-09,-1.29486814e-08,4.44000000e-01
3.36795184e-07,6.86365764e-01,-2.96058634e-16,-4.38648994e-16,1.94113002e-09,-1.32813235e-08,4.45000000e-01
3.45269893e-07,6.86365764e-01,-2.96391245e-16,-4.38693942e-16,1.99028156e-09,-1.36223388e-08,4.46000000e-01
3.53951611e-07,6.86365764e-01,-2.96724965e-16,-4.38738659e-16,2.04064403e-09,-1.39719319e-08,4.47000000e-01
3.62845182e-07,6.86365764e-01,-2.97059791e-16,-4.38783149e-16,2.09224609e-09,-1.43303122e-08,4.48000000e-01
3.71955556e-07,6.86365764e-01,-2.97395720e-16,-4.38827411e-16,2.14511704e-09,-1.46976941e-08,4.49000000e-01
3.81287793e-07,6.86365764e-01,-2.97732751e-16,-4.38871448e-16,2.19928681e-09,-1.50742968e-08,4.50000000e-01
3.90847064e-07,6.86365764e-01,-2.98070878e-16,-4.38915261e-16,2.25478603e-09,-1.54603449e-08,4.51000000e-01
4.00638652e-07,6.86365764e-01,-2.98410101e-16,-4.38958852e-16,2.31164596e-09,-1.58560679e-08,4.52000000e-01
4.10667956e-07,6.86365764e-01,-2.98750415e-16,-4.39002221e-16,2.36989860e-09,-1.62617009e-08,4.53000000e-01
4.20940492e-07,6.86365764e-01,-2.99091817e-16,-4.39045369e-16,2.42957664e-09,-1.66774844e-08,4.54000000e-01
4.31461898e-07,6.86365764e-01,-2.99434304e-16,-4.39088299e-16,2.49071346e-09,-1.71036643e-08,4.55000000e-01
4.42237932e-07,6.86365764e-01,-2.99777872e-16,-4.39131012e-16,2.55334323e-09,-1.75404925e-08,4.56000000e-01
4.53274480e-07,6.86365764e-01,-3.00122517e-16,-4.39173508e-16,2.61750081e-09,-1.79882264e-08,4.57000000e-01
4.64577551e-07,6.86365764e-01,-3.00468237e-16,-4.39215790e-16,2.68322188e-09,-1.84471296e-08,4.58000000e-01
4.76153289e-07,6.86365764e-01,-3.00815026e-16,-4.39257858e-16,2.75054286e-09,-1.89174717e-08,4.59000000e-01
4.88007966e-07,6.86365764e-01,-3.01162881e-16,-4.39299714e-16,2.81950097e-09,-1.93995285e-08,4.60000000e-01
5.00147993e-07,6.86365764e-01,-3.01511798e-16,-4.39341359e-16,2.89013426e-09,-1.98935821e-08,4.61000000e-01
5.12579915e-07,6.86365764e-01,-3.01861772e-16,-4.39382794e-16,2.96248158e-09,-2.03999211e-08,4.62000000e-01
5.25310420e-07,6.86365764e-01,-3.02212799e-16,-4.39424021e-16,3.03658266e-09,-2.09188407e-08,4.63000000e-01
5.38346339e-07,6.86365764e-01,-3.02564875e-16,-4.39465041e-16,3.11247804e-09,-2.14506429e-08,4.64000000e-01
5.51694649e-07,6.86365764e-01,-3.02917994e-16,-4.39505855e-16,3.19020917e-09,-2.19956366e-08,4.65000000e-01
5.65362474e-07,6.86365764e-01,-3.03272153e-16,-4.39546464e-16,3.26981839e-09,-2.25541378e-08,4.66000000e-01
5.79357093e-07,6.86365764e-01,-3.03627345e-16,-4.39586870e-16,3.35134894e-09,-2.31264696e-08,4.67000000e-01
5.93685937e-07,6.86365764e-01,-3.03983567e-16,-4.39627073e-16,3.43484500e-09,-2.37129625e-08,4.68000000e-01
6.08356598e-07,6.86365764e-01,-3.04340813e-16,-4.39667076e-16,3.52035168e-09,-2.43139545e-08,4.69000000e-01
6.23376825e-07,6.86365764e-01,-3.04699077e-16,-4.39706878e-16,3.60791506e-09,-2.49297912e-08,4.70000000e-01
6.38754533e-07,6.86365764e-01,-3.05058355e-16,-4.39746482e-16,3.69758222e-09,-2.55608262e-08,4.71000000e-01
6.54497806e-07,6.86365764e-01,-3.05418640e-16,-4.39785889e-16,3.78940121e-09,-2.62074210e-08,4.72000000e-01
6.70614894e-07,6.86365764e-01,-3.05779927e-16,-4.39825099e-16,3.88342113e-09,-2.68699453e-08,4.73000000e-01
6.87114226e-07,6.86365764e-01,-3.06142210e-16,-4.39864114e-16,3.97969210e-09,-2.75487770e-08,4.74000000e-01
7.04004405e-07,6.86365764e-01,-3.06505484e-16,-4.39902936e-16,4.07826532e-09,-2.82443027e-08,4.75000000e-01
7.21294214e-07,6.86365764e-01,-3.06869741e-16,-4.39941564e-16,4.17919305e-09,-2.89569177e-08,4.76000000e-01
7.38992621e-07,6.86365764e-01,-3.07234977e-16,-4.39980001e-16,4.28252866e-09,-2.96870260e-08,4.77000000e-01
7.57108783e-07,6.86365764e-01,-3.07601184e-16,-4.40018248e-16,4.38832664e-09,-3.04350408e-08,4.78000000e-01
7.75652046e-07,6.86365764e-01,-3.07968356e-16,-4.40056305e-16,4.49664262e-09,-3.12013845e-08,4.79000000e-01
7.94631952e-07,6.86365764e-01,-3.08336486e-16,-4.40094174e-16,4.60753341e-09,-3.19864889e-08,4.80000000e-01
8.14058242e-07,6.86365764e-01,-3.08705568e-16,-4.40131855e-16,4.72105699e-09,-3.27907956e-08,4.81000000e-01
8.33940858e-07,6.86365764e-01,-3.09075595e-16,-4.40169351e-16,4.83727254e-09,-3.36147558e-08,4.82000000e-01
8.54289949e-07,6.86365764e-01,-3.09446559e-16,-4.40206662e-16,4.95624049e-09,-3.44588310e-08,4.83000000e-01
8.75115875e-07,6.86365764e-01,-3.09818454e-16,-4.40243789e-16,5.07802251e-09,-3.53234928e-08,4.84000000e-01
8.96429209e-07,6.86365764e-01,-3.10191273e-16,-4.40280734e-16,5.20268156e-09,-3.62092233e-08,4.85000000e-01
9.18240744e-07,6.86365764e-01,-3.10565007e-16,-4.40317496e-16,5.33028189e-09,-3.71165153e-08,4.86000000e-01
9.40561494e-07,6.86365764e-01,-3.10939649e-16,-4.40354079e-16,5.46088907e-09,-3.80458725e-08,4.87000000e-01
9.63402701e-07,6.86365764e-01,-3.11315192e-16,-4.40390481e-16,5.59457003e-09,-3.89978097e-08,4.88000000e-01
9.86775837e-07,6.86365764e-01,-3.11691627e-16,-4.40426706e-16,5.73139306e-09,-3.99728530e-08,4.89000000e-01
1.01069261e-06,6.86365764e-01,-3.12068947e-16,-4.40462753e-16,5.87142787e-09,-4.09715402e-08,4.90000000e-01
1.03516497e-06,6.86365764e-01,-3.12447144e-16,-4.40498623e-16,6.01474558e-09,-4.19944210e-08,4.91000000e-01
1.06020511e-06,6.86365764e-01,-3.12826209e-16,-4.40534319e-16,6.16141875e-09,-4.30420569e-08,4.92000000e-01
1.08582547e-06,6.86365764e-01,-3.13206135e-16,-4.40569840e-16,6.31152144e-09,-4.41150220e-08,4.93000000e-01
1.11203876e-06,6.86365764e-01,-3.13586911e-16,-4.40605188e-16,6.46512919e-09,-4.52139028e-08,4.94000000e-01
1.13885791e-06,6.86365764e-01,-3.13968531e-16,-4.40640363e-16,6.62231908e-09,-4.63392986e-08,4.95000000e-01
1.16629616e-06,6.86365764e-01,-3.14350984e-16,-4.40675368e-16,6.78316976e-09,-4.74918220e-08,4.96000000e-01
1.19436699e-06,6.86365764e-01,-3.14734263e-16,-4.40710202e-16,6.94776145e-09,-4.86720987e-08,4.97000000e-01
1.22308416e-06,6.86365764e-01,-3.15118357e-16,-4.40744867e-16,7.11617599e-09,-4.98807681e-08,4.98000000e-01
1.25246172e-06,6.86365764e-01,-3.15503259e-16,-4.40779364e-16,7.28849686e-09,-5.11184837e-08,4.99000000e-01
1.28251399e-06,6.86365764e-01,-3.15888958e-16,-4.40813694e-16,7.46480921e-09,-5.23859130e-08,5.00000000e-01
1.31325558e-06,6.86365764e-01,-3.16275445e-16,-4.40847857e-16,7.64519991e-09,-5.36837378e-08,5.01000000e-01
1.34470142e-06,6.86365764e-01,-3.16662710e-16,-4.40881856e-16,7.82975754e-09,-5.50126551e-08,5.02000000e-01
1.37686671e-06,6.86365764e-01,-3.17050745e-16,-4.40915689e-16,8.01857246e-09,-5.63733765e-08,5.03000000e-01
1.40976696e-06,6.86365764e-01,-3.17439538e-16,-4.40949360e-16,8.21173681e-09,-5.77666293e-08,5.04000000e-01
1.44341803e-06,6.86365764e-01,-3.17829081e-16,-4.40982868e-16,8.40934458e-09,-5.91931564e-08,5.05000000e-01
1.47783604e-06,6.86365764e-01,-3.18219362e-16,-4.41016215e-16,8.61149159e-09,-6.06537166e-08,5.06000000e-01
1.51303748e-06,6.86365764e-01,-3.18610372e-16,-4.41049401e-16,8.81827557e-09,-6.21490849e-08,5.07000000e-01
1.54903916e-06,6.86365764e-01,-3.19002100e-16,-4.41082428e-16,9.02979616e-09,-6.36800534e-08,5.08000000e-01
1.58585822e-06,6.86365764e-01,-3.19394536e-16,-4.41115296e-16,9.24615498e-09,-6.52474307e-08,5.09000000e-01
1.62351214e-06,6.86365764e-01,-3.19787669e-16,-4.41148006e-16,9.46745561e-09,-6.68520428e-08,5.10000000e-01
1.66201877e-06,6.86365764e-01,-3.20181489e-16,-4.41180560e-16,9.69380369e-09,-6.84947337e-08,5.11000000e-01
1.70139629e-06,6.86365764e-01,-3.20575985e-16,-4.41212957e-16,9.92530689e-09,-7.01763649e-08,5.12000000e-01
1.74166326e-06,6.86365764e-01,-3.20971145e-16,-4.41245200e-16,1.01620750e-08,-7.18978167e-08,5.13000000e-01
1.78283862e-06,6.86365764e-01,-3.21366958e-16,-4.41277289e-16,1.04042199e-08,-7.36599880e-08,5.14000000e-01
1.82494166e-06,6.86365764e-01,-3.21763414e-16,-4.41309224e-16,1.06518558e-08,-7.54637967e-08,5.15000000e-01
1.86799207e-06,6.86365764e-01,-3.22160501e-16,-4.41341007e-16,1.09050988e-08,-7.73101803e-08,5.16000000e-01
1.91200994e-06,6.86365764e-01,-3.22558207e-16,-4.41372639e-16,1.11640676e-08,-7.92000963e-08,5.17000000e-01
1.95701575e-06,6.86365764e-01,-3.22956522e-16,-4.41404120e-16,1.14288829e-08,-8.11345222e-08,5.18000000e-01
2.00303038e-06,6.86365764e-01,-3.23355432e-16,-4.41435451e-16,1.16996680e-08,-8.31144564e-08,5.19000000e-01
2.05007513e-06,6.86365764e-01,-3.23754927e-16,-4.41466634e-16,1.19765482e-08,-8.51409183e-08,5.20000000e-01
2.09817173e-06,6.86365764e-01,-3.24154995e-16,-4.41497669e-16,1.22596515e-08,-8.72149489e-08,5.21000000e-01
2.14734233e-06,6.86365764e-01,-3.24555623e-16,-4.41528556e-16,1.25491083e-08,-8.93376111e-08,5.22000000e-01
2.19760953e-06,6.86365764e-01,-3.24956799e-16,-4.41559297e-16,1.28450513e-08,-9.15099901e-08,5.23000000e-01
2.24899637e-06,6.86365764e-01,-3.25358511e-16,-4.41589893e-16,1.31476160e-08,-9.37331940e-08,5.24000000e-01
2.30152633e-06,6.86365764e-01,-3.25760748e-16,-4.41620345e-16,1.34569401e-08,-9.60083541e-08,5.25000000e-01
2.35522338e-06,6.86365764e-01,-3.26163495e-16,-4.41650652e-16,1.37731643e-08,-9.83366255e-08,5.26000000e-01
2.41011195e-06,6.86365764e-01,-3.26566741e-16,-4.41680817e-16,1.40964317e-08,-1.00719187e-07,5.27000000e-01
2.46621694e-06,6.86365764e-01,-3.26970473e-16,-4.41710839e-16,1.44268882e-08,-1.03157244e-07,5.28000000e-01
2.52356377e-06,6.86365764e-01,-3.27374679e-16,-4.41740720e-16,1.47646824e-08,-1.05652024e-07,5.29000000e-01
2.58217832e-06,6.86365764e-01,-3.27779345e-16,-4.41770461e-16,1.51099657e-08,-1.08204782e-07,5.30000000e-01
2.64208702e-06,6.86365764e-01,-3.28184458e-16,-4.41800062e-16,1.54628923e-08,-1.10816799e-07,5.31000000e-01
2.70331678e-06,6.86365764e-01,-3.28590006e-16,-4.41829524e-16,1.58236192e-08,-1.13489383e-07,5.32000000e-01
2.76589507e-06,6.86365764e-01,-3.28995975e-16,-4.41858848e-16,1.61923065e-08,-1.16223869e-07,5.33000000e-01
2.82984987e-06,6.86365764e-01,-3.29402351e-16,-4.41888035e-16,1.65691172e-08,-1.19021618e-07,5.34000000e-01
2.89520973e-06,6.86365764e-01,-3.29809123e-16,-4.41917085e-16,1.69542173e-08,-1.21884022e-07,5.35000000e-01
2.96200374e-06,6.86365764e-01,-3.30216276e-16,-4.41946000e-16,1.73477759e-08,-1.24812500e-07,5.36000000e-01
3.03026157e-06,6.86365764e-01,-3.30623796e-16,-4.41974779e-16,1.77499650e-08,-1.27808501e-07,5.37000000e-01
3.10001345e-06,6.86365764e-01,-3.31031670e-16,-4.42003424e-16,1.81609600e-08,-1.30873505e-07,5.38000000e-01
3.17129023e-06,6.86365764e-01,-3.31439885e-16,-4.42031936e-16,1.85809395e-08,-1.34009019e-07,5.39000000e-01
3.24412333e-06,6.86365764e-01,-3.31848427e-16,-4.42060315e-16,1.90100853e-08,-1.37216586e-07,5.40000000e-01
3.31854478e-06,6.86365764e-01,-3.32257281e-16,-4.42088563e-16,1.94485825e-08,-1.40497776e-07,5.41000000e-01
3.39458726e-06,6.86365764e-01,-3.32666435e-16,-4.42116679e-16,1.98966196e-08,-1.43854196e-07,5.42000000e-01
3.47228405e-06,6.86365764e-01,-3.33075873e-16,-4.42144664e-16,2.03543883e-08,-1.47287482e-07,5.43000000e-01
3.55166909e-06,6.86365764e-01,-3.33485582e-16,-4.42172520e-16,2.08220842e-08,-1.50799305e-07,5.44000000e-01
3.63277697e-06,6.86365764e-01,-3.33895548e-16,-4.42200247e-16,2.12999060e-08,-1.54391372e-07,5.45000000e-01
3.71564294e-06,6.86365764e-01,-3.34305757e-16,-4.42227845e-16,2.17880562e-08,-1.58065422e-07,5.46000000e-01
3.80030294e-06,6.86365764e-01,-3.34716193e-16,-4.42255317e-16,2.22867408e-08,-1.61823232e-07,5.47000000e-01
3.88679359e-06,6.86365764e-01,-3.35126844e-16,-4.42282661e-16,2.27961696e-08,-1.65666613e-07,5.48000000e-01
3.97515221e-06,6.86365764e-01,-3.35537695e-16,-4.42309879e-16,2.33165560e-08,-1.69597416e-07,5.49000000e-01
4.06541685e-06,6.86365764e-01,-3.35948731e-16,-4.42336972e-16,2.38481173e-08,-1.73617526e-07,5.50000000e-01
4.15762626e-06,6.86365764e-01,-3.36359937e-16,-4.42363940e-16,2.43910745e-08,-1.77728869e-07,5.51000000e-01
4.25181994e-06,6.86365764e-01,-3.36771300e-16,-4.42390784e-16,2.49456526e-08,-1.81933410e-07,5.52000000e-01
4.34803815e-06,6.86365764e-01,-3.37182805e-16,-4.42417505e-16,2.55120805e-08,-1.86233153e-07,5.53000000e-01
4.44632188e-06,6.86365764e-01,-3.37594436e-16,-4.42444104e-16,2.60905911e-08,-1.90630143e-07,5.54000000e-01
4.54671293e-06,6.86365764e-01,-3.38006180e-16,-4.42470580e-16,2.66814214e-08,-1.95126466e-07,5.55000000e-01
4.64925388e-06,6.86365764e-01,-3.38418022e-16,-4.42496935e-16,2.72848124e-08,-1.99724250e-07,5.56000000e-01
4.75398808e-06,6.86365764e-01,-3.38829947e-16,-4.42523170e-16,2.79010094e-08,-2.04425668e-07,5.57000000e-01
4.86095973e-06,6.86365764e-01,-3.39241939e-16,-4.42549285e-16,2.85302619e-08,-2.09232935e-07,5.58000000e-01
4.97021383e-06,6.86365764e-01,-3.39653985e-16,-4.42575280e-16,2.91728235e-08,-2.14148309e-07,5.59000000e-01
5.08179623e-06,6.86365764e-01,-3.40066070e-16,-4.42601157e-16,2.98289523e-08,-2.19174097e-07,5.60000000e-01
5.19575362e-06,6.86365764e-01,-3.40478178e-16,-4.42626917e-16,3.04989108e-08,-2.24312651e-07,5.61000000e-01
5.31213357e-06,6.86365764e-01,-3.40890294e-16,-4.42652559e-16,3.11829658e-08,-2.29566368e-07,5.62000000e-01
5.43098451e-06,6.86365764e-01,-3.41302405e-16,-4.42678084e-16,3.18813887e-08,-2.34937695e-07,5.63000000e-01
5.55235575e-06,6.86365764e-01,-3.41714494e-16,-4.42703494e-16,3.25944554e-08,-2.40429128e-07,5.64000000e-01
5.67629753e-06,6.86365764e-01,-3.42126547e-16,-4.42728788e-16,3.33224465e-08,-2.46043213e-07,5.65000000e-01
5.80286097e-06,6.86365764e-01,-3.42538549e-16,-4.42753967e-16,3.40656471e-08,-2.51782545e-07,5.66000000e-01
5.93209815e-06,6.86365764e-01,-3.42950485e-16,-4.42779033e-16,3.48243471e-08,-2.57649772e-07,5.67000000e-01
6.06406206e-06,6.86365764e-01,-3.43362340e-16,-4.42803985e-16,3.55988411e-08,-2.63647593e-07,5.68000000e-01
6.19880666e-06,6.86365764e-01,-3.43774098e-16,-4.42828825e-16,3.63894286e-08,-2.69778763e-07,5.69000000e-01
6.33638685e-06,6.86365764e-01,-3.44185746e-16,-4.42853552e-16,3.71964139e-08,-2.76046090e-07,5.70000000e-01
6.47685854e-06,6.86365764e-01,-3.44597267e-16,-4.42878168e-16,3.80201061e-08,-2.82452437e-07,5.71000000e-01
6.62027859e-06,6.86365764e-01,-3.45008648e-16,-4.42902673e-16,3.88608195e-08,-2.89000723e-07,5.72000000e-01
6.76670488e-06,6.86365764e-01,-3.45419872e-16,-4.42927068e-16,3.97188733e-08,-2.95693926e-07,5.73000000e-01
6.91619630e-06,6.86365764e-01,-3.45830925e-16,-4.42951353e-16,4.05945916e-08,-3.02535082e-07,5.74000000e-01
7.06881275e-06,6.86365764e-01,-3.46241792e-16,-4.42975530e-16,4.14883039e-08,-3.09527285e-07,5.75000000e-01
7.22461518e-06,6.86365764e-01,-3.46652458e-16,-4.42999597e-16,4.24003446e-08,-3.16673691e-07,5.76000000e-01
7.38366556e-06,6.86365764e-01,-3.47062908e-16,-4.43023557e-16,4.33310533e-08,-3.23977516e-07,5.77000000e-01
7.54602694e-06,6.86365764e-01,-3.47473127e-16,-4.43047410e-16,4.42807751e-08,-3.31442040e-07,5.78000000e-01
7.71176342e-06,6.86365764e-01,-3.47883100e-16,-4.43071156e-16,4.52498600e-08,-3.39070606e-07,5.79000000e-01
7.88094016e-06,6.86365764e-01,-3.48292812e-16,-4.43094795e-16,4.62386635e-08,-3.46866621e-07,5.80000000e-01
8.05362344e-06,6.86365764e-01,-3.48702249e-16,-4.43118330e-16,4.72475466e-08,-3.54833559e-07,5.81000000e-01
8.22988059e-06,6.86365764e-01,-3.49111396e-16,-4.43141759e-16,4.82768753e-08,-3.62974959e-07,5.82000000e-01
8.40978008e-06,6.86365764e-01,-3.49520237e-16,-4.43165084e-16,4.93270214e-08,-3.71294430e-07,5.83000000e-01
8.59339145e-06,6.86365764e-01,-3.49928758e-16,-4.43188305e-16,5.03983619e-08,-3.79795648e-07,5.84000000e-01
8.78078540e-06,6.86365764e-01,-3.50336945e-16,-4.43211423e-16,5.14912794e-08,-3.88482360e-07,5.85000000e-01
8.97203371e-06,6.86365764e-01,-3.50744782e-16,-4.43234439e-16,5.26061620e-08,-3.97358385e-07,5.86000000e-01
9.16720932e-06,6.86365764e-01,-3.51152255e-16,-4.43257352e-16,5.37434032e-08,-4.06427614e-07,5.87000000e-01
9.36638630e-06,6.86365764e-01,-3.51559350e-16,-4.43280164e-16,5.49034021e-08,-4.15694010e-07,5.88000000e-01
9.56963986e-06,6.86365764e-01,-3.51966051e-16,-4.43302875e-16,5.60865635e-08,-4.25161612e-07,5.89000000e-01
9.77704634e-06,6.86365764e-01,-3.52372345e-16,-4.43325485e-16,5.72932977e-08,-4.34834535e-07,5.90000000e-01
9.98868326e-06,6.86365764e-01,-3.52778217e-16,-4.43347996e-16,5.85240206e-08,-4.44716970e-07,5.91000000e-01
1.02046293e-05,6.86365764e-01,-3.53183652e-16,-4.43370407e-16,5.97791536e-08,-4.54813187e-07,5.92000000e-01
1.04249642e-05,6.86365764e-01,-3.53588637e-16,-4.43392719e-16,6.10591239e-08,-4.65127535e-07,5.93000000e-01
1.06497690e-05,6.86365764e-01,-3.53993156e-16,-4.43414933e-16,6.23643641e-08,-4.75664443e-07,5.94000000e-01
1.08791258e-05,6.86365764e-01,-3.54397197e-16,-4.43437050e-16,6.36953127e-08,-4.86428421e-07,5.95000000e-01
1.11131179e-05,6.86365764e-01,-3.54800744e-16,-4.43459069e-16,6.50524135e-08,-4.97424063e-07,5.96000000e-01
1.13518297e-05,6.86365764e-01,-3.55203784e-16,-4.43480991e-16,6.64361162e-08,-5.08656046e-07,5.97000000e-01
1.15953469e-05,6.86365764e-01,-3.55606302e-16,-4.43502818e-16,6.78468759e-08,-5.20129133e-07,5.98000000e-01
1.18437561e-05,6.86365764e-01,-3.56008285e-16,-4.43524548e-16,6.92851532e-08,-5.31848171e-07,5.99000000e-01
1.20971453e-05,6.86365764e-01,-3.56409720e-16,-4.43546184e-16,7.07514146e-08,-5.43818098e-07,6.00000000e-01
1.23556036e-05,6.86365764e-01,-3.56810591e-16,-4.43567725e-16,7.22461317e-08,-5.56043936e-07,6.01000000e-01
1.26192211e-05,6.86365764e-01,-3.57210886e-16,-4.43589172e-16,7.37697820e-08,-5.68530800e-07,6.02000000e-01
1.28880890e-05,6.86365764e-01,-3.57610590e-16,-4.43610525e-16,7.53228482e-08,-5.81283895e-07,6.03000000e-01
1.31623000e-05,6.86365764e-01,-3.58009692e-16,-4.43631785e-16,7.69058185e-08,-5.94308516e-07,6.04000000e-01
1.34419474e-05,6.86365764e-01,-3.58408176e-16,-4.43652952e-16,7.85191865e-08,-6.07610054e-07,6.05000000e-01
1.37271259e-05,6.86365764e-01,-3.58806030e-16,-4.43674028e-16,8.01634512e-08,-6.21193991e-07,6.06000000e-01
1.40179313e-05,6.86365764e-01,-3.59203240e-16,-4.43695012e-16,8.18391168e-08,-6.35065907e-07,6.07000000e-01
1.43144604e-05,6.86365764e-01,-3.59599794e-16,-4.43715904e-16,8.35466927e-08,-6.49231477e-07,6.08000000e-01
1.46168110e-05,6.86365764e-01,-3.59995678e-16,-4.43736707e-16,8.52866936e-08,-6.63696472e-07,6.09000000e-01
1.49250821e-05,6.86365764e-01,-3.60390879e-16,-4.43757419e-16,8.70596392e-08,-6.78466764e-07,6.10000000e-01
1.52393735e-05,6.86365764e-01,-3.60785386e-16,-4.43778041e-16,8.88660541e-08,-6.93548322e-07,6.11000000e-01
1.55597862e-05,6.86365764e-01,-3.61179183e-16,-4.43798574e-16,9.07064681e-08,-7.08947218e-07,6.12000000e-01
1.58864223e-05,6.86365764e-01,-3.61572261e-16,-4.43819018e-16,9.25814155e-08,-7.24669622e-07,6.13000000e-01
1.62193844e-05,6.86365764e-01,-3.61964604e-16,-4.43839375e-16,9.44914357e-08,-7.40721810e-07,6.14000000e-01
1.65587765e-05,6.86365764e-01,-3.62356203e-16,-4.43859643e-16,9.64370726e-08,-7.57110159e-07,6.15000000e-01
1.69047034e-05,6.86365764e-01,-3.62747043e-16,-4.43879824e-16,9.84188744e-08,-7.73841151e-07,6.16000000e-01
1.72572706e-05,6.86365764e-01,-3.63137113e-16,-4.43899919e-16,1.00437394e-07,-7.90921373e-07,6.17000000e-01
1.76165847e-05,6.86365764e-01,-3.63526401e-16,-4.43919926e-16,1.02493189e-07,-8.08357518e-07,6.18000000e-01
1.79827530e-05,6.86365764e-01,-3.63914894e-16,-4.43939848e-16,1.04586820e-07,-8.26156388e-07,6.19000000e-01
1.83558836e-05,6.86365764e-01,-3.64302582e-16,-4.43959685e-16,1.06718853e-07,-8.44324889e-07,6.20000000e-01
1.87360853e-05,6.86365764e-01,-3.64689452e-16,-4.43979437e-16,1.08889858e-07,-8.62870037e-07,6.21000000e-01
1.91234680e-05,6.86365764e-01,-3.65075492e-16,-4.43999104e-16,1.11100406e-07,-8.81798960e-07,6.22000000e-01
1.95181417e-05,6.86365764e-01,-3.65460692e-16,-4.44018686e-16,1.13351075e-07,-9.01118891e-07,6.23000000e-01
1.99202176e-05,6.86365764e-01,-3.65845040e-16,-4.44038186e-16,1.15642446e-07,-9.20837178e-07,6.24000000e-01
2.03298071e-05,6.86365764e-01,-3.66228525e-16,-4.44057602e-16,1.17975100e-07,-9.40961277e-07,6.25000000e-01
2.07470225e-05,6.86365764e-01,-3.66611135e-16,-4.44076935e-16,1.20349626e-07,-9.61498759e-07,6.26000000e-01
2.11719764e-05,6.86365764e-01,-3.66992860e-16,-4.44096186e-16,1.22766612e-07,-9.82457304e-07,6.27000000e-01
2.16047820e-05,6.86365764e-01,-3.67373688e-16,-4.44115355e-16,1.25226650e-07,-1.00384471e-06,6.28000000e-01
2.20455528e-05,6.86365764e-01,-3.67753610e-16,-4.44134442e-16,1.27730336e-07,-1.02566888e-06,6.29000000e-01
