N(MN0:GM),N(MN0:VTH),N(MN0:CGD),N(MN0:CGS),N(MN0:GDS),I(VD),VG
1.86242083e-12,6.88300418e-01,-2.28949482e-16,-3.61572261e-16,4.03323881e-15,-6.80301421e-13,1.30000000e-02
1.91241481e-12,6.88300418e-01,-2.29007833e-16,-3.61964604e-16,4.14151278e-15,-6.82188728e-13,1.40000000e-02
1.96375062e-12,6.88300418e-01,-2.29066379e-16,-3.62356203e-16,4.25269312e-15,-6.84126698e-13,1.50000000e-02
2.01646428e-12,6.88300418e-01,-2.29125123e-16,-3.62747043e-16,4.36685784e-15,-6.86116689e-13,1.60000000e-02
2.07059276e-12,6.88300418e-01,-2.29184064e-16,-3.63137113e-16,4.48408702e-15,-6.88160098e-13,1.70000000e-02
2.12617401e-12,6.88300418e-01,-2.29243204e-16,-3.63526401e-16,4.60446291e-15,-6.90258359e-13,1.80000000e-02
2.18324703e-12,6.88300418e-01,-2.29302544e-16,-3.63914894e-16,4.72806996e-15,-6.92412943e-13,1.90000000e-02
2.24185184e-12,6.88300418e-01,-2.29362085e-16,-3.64302582e-16,4.85499490e-15,-6.94625363e-13,2.00000000e-02
2.30202955e-12,6.88300418e-01,-2.29421828e-16,-3.64689452e-16,4.98532677e-15,-6.96897171e-13,2.10000000e-02
2.36382236e-12,6.88300418e-01,-2.29481773e-16,-3.65075492e-16,5.11915700e-15,-6.99229961e-13,2.20000000e-02
2.42727361e-12,6.88300418e-01,-2.29541921e-16,-3.65460692e-16,5.25657947e-15,-7.01625369e-13,2.30000000e-02
2.49242780e-12,6.88300418e-01,-2.29602275e-16,-3.65845040e-16,5.39769061e-15,-7.04085076e-13,2.40000000e-02
2.55933063e-12,6.88300418e-01,-2.29662834e-16,-3.66228525e-16,5.54258939e-15,-7.06610807e-13,2.50000000e-02
2.62802901e-12,6.88300418e-01,-2.29723599e-16,-3.66611135e-16,5.69137747e-15,-7.09204335e-13,2.60000000e-02
2.69857113e-12,6.88300418e-01,-2.29784571e-16,-3.66992860e-16,5.84415922e-15,-7.11867480e-13,2.70000000e-02
2.77100644e-12,6.88300418e-01,-2.29845753e-16,-3.67373688e-16,6.00104182e-15,-7.14602109e-13,2.80000000e-02
2.84538576e-12,6.88300418e-01,-2.29907143e-16,-3.67753610e-16,6.16213533e-15,-7.17410141e-13,2.90000000e-02
2.92176125e-12,6.88300418e-01,-2.29968744e-16,-3.68132614e-16,6.32755274e-15,-7.20293545e-13,3.00000000e-02
3.00018645e-12,6.88300418e-01,-2.30030557e-16,-3.68510691e-16,6.49741010e-15,-7.23254346e-13,3.10000000e-02
3.08071637e-12,6.88300418e-01,-2.30092582e-16,-3.68887829e-16,6.67182655e-15,-7.26294620e-13,3.20000000e-02
3.16340747e-12,6.88300418e-01,-2.30154820e-16,-3.69264019e-16,6.85092445e-15,-7.29416499e-13,3.30000000e-02
3.24831774e-12,6.88300418e-01,-2.30217273e-16,-3.69639251e-16,7.03482941e-15,-7.32622175e-13,3.40000000e-02
3.33550673e-12,6.88300418e-01,-2.30279941e-16,-3.70013514e-16,7.22367044e-15,-7.35913894e-13,3.50000000e-02
3.42503556e-12,6.88300418e-01,-2.30342826e-16,-3.70386800e-16,7.41758000e-15,-7.39293968e-13,3.60000000e-02
3.51696702e-12,6.88300418e-01,-2.30405928e-16,-3.70759098e-16,7.61669411e-15,-7.42764766e-13,3.70000000e-02
3.61136557e-12,6.88300418e-01,-2.30469249e-16,-3.71130399e-16,7.82115241e-15,-7.46328724e-13,3.80000000e-02
3.70829739e-12,6.88300418e-01,-2.30532789e-16,-3.71500694e-16,8.03109833e-15,-7.49988342e-13,3.90000000e-02
3.80783045e-12,6.88300418e-01,-2.30596550e-16,-3.71869973e-16,8.24667912e-15,-7.53746186e-13,4.00000000e-02
3.91003453e-12,6.88300418e-01,-2.30660533e-16,-3.72238227e-16,8.46804599e-15,-7.57604893e-13,4.10000000e-02
4.01498130e-12,6.88300418e-01,-2.30724739e-16,-3.72605448e-16,8.69535419e-15,-7.61567169e-13,4.20000000e-02
4.12274432e-12,6.88300418e-01,-2.30789169e-16,-3.72971627e-16,8.92876316e-15,-7.65635794e-13,4.30000000e-02
4.23339917e-12,6.88300418e-01,-2.30853823e-16,-3.73336756e-16,9.16843660e-15,-7.69813622e-13,4.40000000e-02
4.34702341e-12,6.88300418e-01,-2.30918704e-16,-3.73700825e-16,9.41454260e-15,-7.74103583e-13,4.50000000e-02
4.46369670e-12,6.88300418e-01,-2.30983811e-16,-3.74063826e-16,9.66725377e-15,-7.78508685e-13,4.60000000e-02
4.58350084e-12,6.88300418e-01,-2.31049147e-16,-3.74425752e-16,9.92674735e-15,-7.83032019e-13,4.70000000e-02
4.70651982e-12,6.88300418e-01,-2.31114712e-16,-3.74786594e-16,1.01932053e-14,-7.87676758e-13,4.80000000e-02
4.83283988e-12,6.88300418e-01,-2.31180508e-16,-3.75146344e-16,1.04668145e-14,-7.92446159e-13,4.90000000e-02
4.96254957e-12,6.88300418e-01,-2.31246535e-16,-3.75504995e-16,1.07477669e-14,-7.97343568e-13,5.00000000e-02
5.09573982e-12,6.88300418e-01,-2.31312795e-16,-3.75862540e-16,1.10362595e-14,-8.02372419e-13,5.10000000e-02
5.23250399e-12,6.88300418e-01,-2.31379288e-16,-3.76218969e-16,1.13324945e-14,-8.07536239e-13,5.20000000e-02
5.37293795e-12,6.88300418e-01,-2.31446017e-16,-3.76574278e-16,1.16366798e-14,-8.12838650e-13,5.30000000e-02
5.51714014e-12,6.88300418e-01,-2.31512981e-16,-3.76928457e-16,1.19490286e-14,-8.18283371e-13,5.40000000e-02
5.66521164e-12,6.88300418e-01,-2.31580183e-16,-3.77281501e-16,1.22697599e-14,-8.23874220e-13,5.50000000e-02
5.81725624e-12,6.88300418e-01,-2.31647623e-16,-3.77633403e-16,1.25990988e-14,-8.29615118e-13,5.60000000e-02
5.97338051e-12,6.88300418e-01,-2.31715302e-16,-3.77984155e-16,1.29372761e-14,-8.35510092e-13,5.70000000e-02
6.13369387e-12,6.88300418e-01,-2.31783222e-16,-3.78333751e-16,1.32845289e-14,-8.41563276e-13,5.80000000e-02
6.29830869e-12,6.88300418e-01,-2.31851384e-16,-3.78682186e-16,1.36411008e-14,-8.47778914e-13,5.90000000e-02
6.46734034e-12,6.88300418e-01,-2.31919789e-16,-3.79029452e-16,1.40072418e-14,-8.54161365e-13,6.00000000e-02
6.64090728e-12,6.88300418e-01,-2.31988438e-16,-3.79375543e-16,1.43832085e-14,-8.60715106e-13,6.10000000e-02
6.81913116e-12,6.88300418e-01,-2.32057332e-16,-3.79720454e-16,1.47692647e-14,-8.67444732e-13,6.20000000e-02
7.00213688e-12,6.88300418e-01,-2.32126473e-16,-3.80064179e-16,1.51656810e-14,-8.74354962e-13,6.30000000e-02
7.19005270e-12,6.88300418e-01,-2.32195862e-16,-3.80406712e-16,1.55727354e-14,-8.81450642e-13,6.40000000e-02
7.38301029e-12,6.88300418e-01,-2.32265500e-16,-3.80748048e-16,1.59907131e-14,-8.88736748e-13,6.50000000e-02
7.58114489e-12,6.88300418e-01,-2.32335388e-16,-3.81088181e-16,1.64199074e-14,-8.96218389e-13,6.60000000e-02
7.78459533e-12,6.88300418e-01,-2.32405527e-16,-3.81427106e-16,1.68606191e-14,-9.03900810e-13,6.70000000e-02
7.99350417e-12,6.88300418e-01,-2.32475919e-16,-3.81764819e-16,1.73131571e-14,-9.11789399e-13,6.80000000e-02
8.20801781e-12,6.88300418e-01,-2.32546565e-16,-3.82101313e-16,1.77778388e-14,-9.19889686e-13,6.90000000e-02
8.42828654e-12,6.88300418e-01,-2.32617466e-16,-3.82436585e-16,1.82549899e-14,-9.28207353e-13,7.00000000e-02
8.65446472e-12,6.88300418e-01,-2.32688623e-16,-3.82770629e-16,1.87449449e-14,-9.36748229e-13,7.10000000e-02
8.88671081e-12,6.88300418e-01,-2.32760038e-16,-3.83103442e-16,1.92480473e-14,-9.45518304e-13,7.20000000e-02
9.12518754e-12,6.88300418e-01,-2.32831713e-16,-3.83435019e-16,1.97646498e-14,-9.54523728e-13,7.30000000e-02
9.37006198e-12,6.88300418e-01,-2.32903647e-16,-3.83765355e-16,2.02951144e-14,-9.63770812e-13,7.40000000e-02
9.62150570e-12,6.88300418e-01,-2.32975842e-16,-3.84094447e-16,2.08398132e-14,-9.73266041e-13,7.50000000e-02
9.87969485e-12,6.88300418e-01,-2.33048301e-16,-3.84422291e-16,2.13991278e-14,-9.83016072e-13,7.60000000e-02
1.01448103e-11,6.88300418e-01,-2.33121023e-16,-3.84748883e-16,2.19734504e-14,-9.93027739e-13,7.70000000e-02
1.04170378e-11,6.88300418e-01,-2.33194011e-16,-3.85074219e-16,2.25631835e-14,-1.00330806e-12,7.80000000e-02
1.06965680e-11,6.88300418e-01,-2.33267266e-16,-3.85398296e-16,2.31687405e-14,-1.01386425e-12,7.90000000e-02
1.09835968e-11,6.88300418e-01,-2.33340788e-16,-3.85721110e-16,2.37905458e-14,-1.02470370e-12,8.00000000e-02
1.12783252e-11,6.88300418e-01,-2.33414580e-16,-3.86042659e-16,2.44290352e-14,-1.03583401e-12,8.10000000e-02
1.15809597e-11,6.88300418e-01,-2.33488642e-16,-3.86362939e-16,2.50846563e-14,-1.04726298e-12,8.20000000e-02
1.18917121e-11,6.88300418e-01,-2.33562977e-16,-3.86681948e-16,2.57578685e-14,-1.05899863e-12,8.30000000e-02
1.22108003e-11,6.88300418e-01,-2.33637585e-16,-3.86999682e-16,2.64491437e-14,-1.07104919e-12,8.40000000e-02
1.25384476e-11,6.88300418e-01,-2.33712467e-16,-3.87316138e-16,2.71589664e-14,-1.08342309e-12,8.50000000e-02
1.28748836e-11,6.88300418e-01,-2.33787626e-16,-3.87631315e-16,2.78878339e-14,-1.09612901e-12,8.60000000e-02
1.32203438e-11,6.88300418e-01,-2.33863062e-16,-3.87945210e-16,2.86362572e-14,-1.10917586e-12,8.70000000e-02
1.35750703e-11,6.88300418e-01,-2.33938777e-16,-3.88257820e-16,2.94047606e-14,-1.12257279e-12,8.80000000e-02
1.39393113e-11,6.88300418e-01,-2.34014771e-16,-3.88569144e-16,3.01938827e-14,-1.13632917e-12,8.90000000e-02
1.43133221e-11,6.88300418e-01,-2.34091048e-16,-3.88879179e-16,3.10041765e-14,-1.15045467e-12,9.00000000e-02
1.46973644e-11,6.88300418e-01,-2.34167608e-16,-3.89187924e-16,3.18362098e-14,-1.16495916e-12,9.10000000e-02
1.50917073e-11,6.88300418e-01,-2.34244452e-16,-3.89495376e-16,3.26905657e-14,-1.17985283e-12,9.20000000e-02
1.54966268e-11,6.88300418e-01,-2.34321581e-16,-3.89801535e-16,3.35678426e-14,-1.19514610e-12,9.30000000e-02
1.59124064e-11,6.88300418e-01,-2.34398998e-16,-3.90106398e-16,3.44686555e-14,-1.21084970e-12,9.40000000e-02
1.63393374e-11,6.88300418e-01,-2.34476704e-16,-3.90409964e-16,3.53936353e-14,-1.22697463e-12,9.50000000e-02
1.67777184e-11,6.88300418e-01,-2.34554700e-16,-3.90712233e-16,3.63434302e-14,-1.24353219e-12,9.60000000e-02
1.72278566e-11,6.88300418e-01,-2.34632987e-16,-3.91013202e-16,3.73187056e-14,-1.26053399e-12,9.70000000e-02
1.76900670e-11,6.88300418e-01,-2.34711568e-16,-3.91312870e-16,3.83201448e-14,-1.27799193e-12,9.80000000e-02
1.81646731e-11,6.88300418e-01,-2.34790443e-16,-3.91611238e-16,3.93484494e-14,-1.29591825e-12,9.90000000e-02
1.86520073e-11,6.88300418e-01,-2.34869614e-16,-3.91908304e-16,4.04043398e-14,-1.31432552e-12,1.00000000e-01
1.91524106e-11,6.88300418e-01,-2.34949082e-16,-3.92204067e-16,4.14885557e-14,-1.33322662e-12,1.01000000e-01
1.96662334e-11,6.88300418e-01,-2.35028849e-16,-3.92498527e-16,4.26018566e-14,-1.35263481e-12,1.02000000e-01
2.01938352e-11,6.88300418e-01,-2.35108917e-16,-3.92791684e-16,4.37450223e-14,-1.37256368e-12,1.03000000e-01
2.07355854e-11,6.88300418e-01,-2.35189287e-16,-3.93083536e-16,4.49188536e-14,-1.39302720e-12,1.04000000e-01
2.12918631e-11,6.88300418e-01,-2.35269960e-16,-3.93374084e-16,4.61241728e-14,-1.41403970e-12,1.05000000e-01
2.18630576e-11,6.88300418e-01,-2.35350938e-16,-3.93663328e-16,4.73618241e-14,-1.43561590e-12,1.06000000e-01
2.24495687e-11,6.88300418e-01,-2.35432223e-16,-3.93951268e-16,4.86326743e-14,-1.45777092e-12,1.07000000e-01
2.30518067e-11,6.88300418e-01,-2.35513816e-16,-3.94237904e-16,4.99376136e-14,-1.48052028e-12,1.08000000e-01
2.36701932e-11,6.88300418e-01,-2.35595718e-16,-3.94523236e-16,5.12775559e-14,-1.50387991e-12,1.09000000e-01
2.43051609e-11,6.88300418e-01,-2.35677932e-16,-3.94807264e-16,5.26534395e-14,-1.52786619e-12,1.10000000e-01
2.49571540e-11,6.88300418e-01,-2.35760459e-16,-3.95089989e-16,5.40662282e-14,-1.55249591e-12,1.11000000e-01
2.56266287e-11,6.88300418e-01,-2.35843300e-16,-3.95371411e-16,5.55169112e-14,-1.57778632e-12,1.12000000e-01
2.63140534e-11,6.88300418e-01,-2.35926456e-16,-3.95651531e-16,5.70065044e-14,-1.60375515e-12,1.13000000e-01
2.70199090e-11,6.88300418e-01,-2.36009931e-16,-3.95930350e-16,5.85360510e-14,-1.63042057e-12,1.14000000e-01
2.77446894e-11,6.88300418e-01,-2.36093724e-16,-3.96207868e-16,6.01066219e-14,-1.65780127e-12,1.15000000e-01
2.84889015e-11,6.88300418e-01,-2.36177839e-16,-3.96484087e-16,6.17193169e-14,-1.68591643e-12,1.16000000e-01
2.92530660e-11,6.88300418e-01,-2.36262275e-16,-3.96759007e-16,6.33752651e-14,-1.71478573e-12,1.17000000e-01
3.00377173e-11,6.88300418e-01,-2.36347036e-16,-3.97032630e-16,6.50756261e-14,-1.74442939e-12,1.18000000e-01
3.08434044e-11,6.88300418e-01,-2.36432122e-16,-3.97304957e-16,6.68215901e-14,-1.77486817e-12,1.19000000e-01
3.16706906e-11,6.88300418e-01,-2.36517536e-16,-3.97575988e-16,6.86143796e-14,-1.80612340e-12,1.20000000e-01
3.25201546e-11,6.88300418e-01,-2.36603278e-16,-3.97845726e-16,7.04552498e-14,-1.83821695e-12,1.21000000e-01
3.33923904e-11,6.88300418e-01,-2.36689352e-16,-3.98114172e-16,7.23454892e-14,-1.87117129e-12,1.22000000e-01
3.42880080e-11,6.88300418e-01,-2.36775757e-16,-3.98381328e-16,7.42864211e-14,-1.90500952e-12,1.23000000e-01
3.52076337e-11,6.88300418e-01,-2.36862497e-16,-3.98647194e-16,7.62794041e-14,-1.93975531e-12,1.24000000e-01
3.61519105e-11,6.88300418e-01,-2.36949572e-16,-3.98911773e-16,7.83258333e-14,-1.97543300e-12,1.25000000e-01
3.71214986e-11,6.88300418e-01,-2.37036985e-16,-3.99175067e-16,8.04271411e-14,-2.01206757e-12,1.26000000e-01
3.81170759e-11,6.88300418e-01,-2.37124737e-16,-3.99437078e-16,8.25847981e-14,-2.04968466e-12,1.27000000e-01
3.91393385e-11,6.88300418e-01,-2.37212830e-16,-3.99697807e-16,8.48003145e-14,-2.08831062e-12,1.28000000e-01
4.01890010e-11,6.88300418e-01,-2.37301265e-16,-3.99957257e-16,8.70752408e-14,-2.12797247e-12,1.29000000e-01
4.12667971e-11,6.88300418e-01,-2.37390045e-16,-4.00215430e-16,8.94111691e-14,-2.16869799e-12,1.30000000e-01
4.23734803e-11,6.88300418e-01,-2.37479171e-16,-4.00472327e-16,9.18097340e-14,-2.21051569e-12,1.31000000e-01
4.35098240e-11,6.88300418e-01,-2.37568644e-16,-4.00727952e-16,9.42726140e-14,-2.25345484e-12,1.32000000e-01
4.46766224e-11,6.88300418e-01,-2.37658468e-16,-4.00982306e-16,9.68015325e-14,-2.29754549e-12,1.33000000e-01
4.58746910e-11,6.88300418e-01,-2.37748643e-16,-4.01235392e-16,9.93982588e-14,-2.34281851e-12,1.34000000e-01
4.71048671e-11,6.88300418e-01,-2.37839171e-16,-4.01487213e-16,1.02064610e-13,-2.38930557e-12,1.35000000e-01
4.83680103e-11,6.88300418e-01,-2.37930054e-16,-4.01737771e-16,1.04802451e-13,-2.43703923e-12,1.36000000e-01
4.96650032e-11,6.88300418e-01,-2.38021294e-16,-4.01987069e-16,1.07613699e-13,-2.48605288e-12,1.37000000e-01
5.09967520e-11,6.88300418e-01,-2.38112892e-16,-4.02235110e-16,1.10500318e-13,-2.53638082e-12,1.38000000e-01
5.23641871e-11,6.88300418e-01,-2.38204851e-16,-4.02481895e-16,1.13464329e-13,-2.58805827e-12,1.39000000e-01
5.37682640e-11,6.88300418e-01,-2.38297173e-16,-4.02727429e-16,1.16507805e-13,-2.64112140e-12,1.40000000e-01
5.52099633e-11,6.88300418e-01,-2.38389859e-16,-4.02971714e-16,1.19632875e-13,-2.69560734e-12,1.41000000e-01
5.66902922e-11,6.88300418e-01,-2.38482911e-16,-4.03214753e-16,1.22841725e-13,-2.75155421e-12,1.42000000e-01
5.82102846e-11,6.88300418e-01,-2.38576330e-16,-4.03456549e-16,1.26136599e-13,-2.80900114e-12,1.43000000e-01
5.97710023e-11,6.88300418e-01,-2.38670120e-16,-4.03697105e-16,1.29519801e-13,-2.86798835e-12,1.44000000e-01
6.13735350e-11,6.88300418e-01,-2.38764282e-16,-4.03936424e-16,1.32993697e-13,-2.92855708e-12,1.45000000e-01
6.30190020e-11,6.88300418e-01,-2.38858817e-16,-4.04174510e-16,1.36560717e-13,-2.99074973e-12,1.46000000e-01
6.47085522e-11,6.88300418e-01,-2.38953727e-16,-4.04411366e-16,1.40223355e-13,-3.05460978e-12,1.47000000e-01
6.64433653e-11,6.88300418e-01,-2.39049016e-16,-4.04646994e-16,1.43984172e-13,-3.12018192e-12,1.48000000e-01
6.82246526e-11,6.88300418e-01,-2.39144683e-16,-4.04881399e-16,1.47845797e-13,-3.18751200e-12,1.49000000e-01
7.00536576e-11,6.88300418e-01,-2.39240732e-16,-4.05114584e-16,1.51810930e-13,-3.25664712e-12,1.50000000e-01
7.19316572e-11,6.88300418e-01,-2.39337165e-16,-4.05346553e-16,1.55882344e-13,-3.32763564e-12,1.51000000e-01
7.38599622e-11,6.88300418e-01,-2.39433983e-16,-4.05577308e-16,1.60062884e-13,-3.40052720e-12,1.52000000e-01
7.58399185e-11,6.88300418e-01,-2.39531188e-16,-4.05806854e-16,1.64355473e-13,-3.47537278e-12,1.53000000e-01
7.78729080e-11,6.88300418e-01,-2.39628782e-16,-4.06035194e-16,1.68763111e-13,-3.55222471e-12,1.54000000e-01
7.99603495e-11,6.88300418e-01,-2.39726768e-16,-4.06262331e-16,1.73288880e-13,-3.63113674e-12,1.55000000e-01
8.21036996e-11,6.88300418e-01,-2.39825147e-16,-4.06488270e-16,1.77935942e-13,-3.71216405e-12,1.56000000e-01
8.43044538e-11,6.88300418e-01,-2.39923921e-16,-4.06713015e-16,1.82707544e-13,-3.79536327e-12,1.57000000e-01
8.65641476e-11,6.88300418e-01,-2.40023093e-16,-4.06936568e-16,1.87607022e-13,-3.88079260e-12,1.58000000e-01
8.88843574e-11,6.88300418e-01,-2.40122665e-16,-4.07158934e-16,1.92637800e-13,-3.96851174e-12,1.59000000e-01
9.12667019e-11,6.88300418e-01,-2.40222638e-16,-4.07380117e-16,1.97803391e-13,-4.05858202e-12,1.60000000e-01
9.37128428e-11,6.88300418e-01,-2.40323014e-16,-4.07600121e-16,2.03107406e-13,-4.15106640e-12,1.61000000e-01
9.62244861e-11,6.88300418e-01,-2.40423796e-16,-4.07818949e-16,2.08553550e-13,-4.24602953e-12,1.62000000e-01
9.88033835e-11,6.88300418e-01,-2.40524986e-16,-4.08036607e-16,2.14145629e-13,-4.34353779e-12,1.63000000e-01
1.01451333e-10,6.88300418e-01,-2.40626586e-16,-4.08253096e-16,2.19887547e-13,-4.44365931e-12,1.64000000e-01
1.04170182e-10,6.88300418e-01,-2.40728597e-16,-4.08468423e-16,2.25783317e-13,-4.54646408e-12,1.65000000e-01
1.06961825e-10,6.88300418e-01,-2.40831023e-16,-4.08682590e-16,2.31837055e-13,-4.65202393e-12,1.66000000e-01
1.09828209e-10,6.88300418e-01,-2.40933865e-16,-4.08895603e-16,2.38052991e-13,-4.76041264e-12,1.67000000e-01
1.12771332e-10,6.88300418e-01,-2.41037126e-16,-4.09107465e-16,2.44435466e-13,-4.87170593e-12,1.68000000e-01
1.15793246e-10,6.88300418e-01,-2.41140807e-16,-4.09318180e-16,2.50988935e-13,-4.98598156e-12,1.69000000e-01
1.18896055e-10,6.88300418e-01,-2.41244911e-16,-4.09527752e-16,2.57717977e-13,-5.10331938e-12,1.70000000e-01
1.22081924e-10,6.88300418e-01,-2.41349440e-16,-4.09736187e-16,2.64627288e-13,-5.22380135e-12,1.71000000e-01
1.25353071e-10,6.88300418e-01,-2.41454396e-16,-4.09943488e-16,2.71721692e-13,-5.34751164e-12,1.72000000e-01
1.28711776e-10,6.88300418e-01,-2.41559781e-16,-4.10149659e-16,2.79006144e-13,-5.47453667e-12,1.73000000e-01
1.32160380e-10,6.88300418e-01,-2.41665598e-16,-4.10354706e-16,2.86485727e-13,-5.60496515e-12,1.74000000e-01
1.35701284e-10,6.88300418e-01,-2.41771848e-16,-4.10558631e-16,2.94165663e-13,-5.73888819e-12,1.75000000e-01
1.39336954e-10,6.88300418e-01,-2.41878535e-16,-4.10761440e-16,3.02051311e-13,-5.87639930e-12,1.76000000e-01
1.43069924e-10,6.88300418e-01,-2.41985660e-16,-4.10963137e-16,3.10148177e-13,-6.01759452e-12,1.77000000e-01
1.46902792e-10,6.88300418e-01,-2.42093225e-16,-4.11163727e-16,3.18461909e-13,-6.16257244e-12,1.78000000e-01
1.50838228e-10,6.88300418e-01,-2.42201233e-16,-4.11363214e-16,3.26998309e-13,-6.31143428e-12,1.79000000e-01
1.54878971e-10,6.88300418e-01,-2.42309687e-16,-4.11561602e-16,3.35763334e-13,-6.46428398e-12,1.80000000e-01
1.59027836e-10,6.88300418e-01,-2.42418588e-16,-4.11758896e-16,3.44763099e-13,-6.62122825e-12,1.81000000e-01
1.63287709e-10,6.88300418e-01,-2.42527938e-16,-4.11955101e-16,3.54003882e-13,-6.78237665e-12,1.82000000e-01
1.67661556e-10,6.88300418e-01,-2.42637741e-16,-4.12150220e-16,3.63492130e-13,-6.94784165e-12,1.83000000e-01
1.72152420e-10,6.88300418e-01,-2.42747998e-16,-4.12344259e-16,3.73234460e-13,-7.11773875e-12,1.84000000e-01
1.76763428e-10,6.88300418e-01,-2.42858712e-16,-4.12537223e-16,3.83237669e-13,-7.29218652e-12,1.85000000e-01
1.81497787e-10,6.88300418e-01,-2.42969885e-16,-4.12729115e-16,3.93508731e-13,-7.47130671e-12,1.86000000e-01
1.86358790e-10,6.88300418e-01,-2.43081519e-16,-4.12919940e-16,4.04054809e-13,-7.65522430e-12,1.87000000e-01
1.91349820e-10,6.88300418e-01,-2.43193618e-16,-4.13109704e-16,4.14883258e-13,-7.84406762e-12,1.88000000e-01
1.96474347e-10,6.88300418e-01,-2.43306182e-16,-4.13298410e-16,4.26001626e-13,-8.03796842e-12,1.89000000e-01
2.01735937e-10,6.88300418e-01,-2.43419216e-16,-4.13486063e-16,4.37417664e-13,-8.23706198e-12,1.90000000e-01
2.07138246e-10,6.88300418e-01,-2.43532720e-16,-4.13672669e-16,4.49139331e-13,-8.44148718e-12,1.91000000e-01
2.12685032e-10,6.88300418e-01,-2.43646699e-16,-4.13858231e-16,4.61174797e-13,-8.65138662e-12,1.92000000e-01
2.18380151e-10,6.88300418e-01,-2.43761153e-16,-4.14042754e-16,4.73532451e-13,-8.86690667e-12,1.93000000e-01
2.24227561e-10,6.88300418e-01,-2.43876085e-16,-4.14226243e-16,4.86220903e-13,-9.08819766e-12,1.94000000e-01
2.30231326e-10,6.88300418e-01,-2.43991499e-16,-4.14408703e-16,4.99248995e-13,-9.31541389e-12,1.95000000e-01
2.36395619e-10,6.88300418e-01,-2.44107396e-16,-4.14590139e-16,5.12625806e-13,-9.54871380e-12,1.96000000e-01
2.42724722e-10,6.88300418e-01,-2.44223779e-16,-4.14770554e-16,5.26360653e-13,-9.78826005e-12,1.97000000e-01
2.49223033e-10,6.88300418e-01,-2.44340651e-16,-4.14949954e-16,5.40463106e-13,-1.00342196e-11,1.98000000e-01
2.55895066e-10,6.88300418e-01,-2.44458013e-16,-4.15128344e-16,5.54942986e-13,-1.02867640e-11,1.99000000e-01
2.62745454e-10,6.88300418e-01,-2.44575869e-16,-4.15305729e-16,5.69810379e-13,-1.05460692e-11,2.00000000e-01
2.69778956e-10,6.88300418e-01,-2.44694221e-16,-4.15482112e-16,5.85075638e-13,-1.08123159e-11,2.01000000e-01
2.77000454e-10,6.88300418e-01,-2.44813072e-16,-4.15657499e-16,6.00749393e-13,-1.10856897e-11,2.02000000e-01
2.84414962e-10,6.88300418e-01,-2.44932424e-16,-4.15831895e-16,6.16842557e-13,-1.13663811e-11,2.03000000e-01
2.92027627e-10,6.88300418e-01,-2.45052280e-16,-4.16005303e-16,6.33366333e-13,-1.16545857e-11,2.04000000e-01
2.99843732e-10,6.88300418e-01,-2.45172642e-16,-4.16177730e-16,6.50332222e-13,-1.19505042e-11,2.05000000e-01
3.07868702e-10,6.88300418e-01,-2.45293513e-16,-4.16349180e-16,6.67752035e-13,-1.22543427e-11,2.06000000e-01
3.16108104e-10,6.88300418e-01,-2.45414896e-16,-4.16519658e-16,6.85637893e-13,-1.25663130e-11,2.07000000e-01
3.24567654e-10,6.88300418e-01,-2.45536793e-16,-4.16689167e-16,7.04002242e-13,-1.28866323e-11,2.08000000e-01
3.33253221e-10,6.88300418e-01,-2.45659207e-16,-4.16857714e-16,7.22857861e-13,-1.32155236e-11,2.09000000e-01
3.42170826e-10,6.88300418e-01,-2.45782141e-16,-4.17025303e-16,7.42217866e-13,-1.35532160e-11,2.10000000e-01
3.51326655e-10,6.88300418e-01,-2.45905597e-16,-4.17191938e-16,7.62095725e-13,-1.38999446e-11,2.11000000e-01
3.60727054e-10,6.88300418e-01,-2.46029578e-16,-4.17357625e-16,7.82505264e-13,-1.42559508e-11,2.12000000e-01
3.70378540e-10,6.88300418e-01,-2.46154087e-16,-4.17522368e-16,8.03460675e-13,-1.46214824e-11,2.13000000e-01
3.80287802e-10,6.88300418e-01,-2.46279126e-16,-4.17686172e-16,8.24976531e-13,-1.49967938e-11,2.14000000e-01
3.90461706e-10,6.88300418e-01,-2.46404698e-16,-4.17849041e-16,8.47067790e-13,-1.53821462e-11,2.15000000e-01
4.00907301e-10,6.88300418e-01,-2.46530806e-16,-4.18010981e-16,8.69749809e-13,-1.57778077e-11,2.16000000e-01
4.11631822e-10,6.88300418e-01,-2.46657453e-16,-4.18171996e-16,8.93038356e-13,-1.61840537e-11,2.17000000e-01
4.22642698e-10,6.88300418e-01,-2.46784641e-16,-4.18332090e-16,9.16949615e-13,-1.66011667e-11,2.18000000e-01
4.33947553e-10,6.88300418e-01,-2.46912373e-16,-4.18491270e-16,9.41500202e-13,-1.70294370e-11,2.19000000e-01
4.45554214e-10,6.88300418e-01,-2.47040653e-16,-4.18649539e-16,9.66707176e-13,-1.74691624e-11,2.20000000e-01
4.57470715e-10,6.88300418e-01,-2.47169482e-16,-4.18806901e-16,9.92588048e-13,-1.79206487e-11,2.21000000e-01
4.69705303e-10,6.88300418e-01,-2.47298863e-16,-4.18963363e-16,1.01916079e-12,-1.83842098e-11,2.22000000e-01
4.82266444e-10,6.88300418e-01,-2.47428800e-16,-4.19118928e-16,1.04644387e-12,-1.88601681e-11,2.23000000e-01
